date,aisp,crime,occurrences
Período: 01/01/2015 à 31/12/2015,13,Roubo de Veículo,297
Período: 01/01/2015 à 31/12/2015,13,Furto de Veículo,63
Período: 01/01/2015 à 31/12/2015,13,Uso/Porte Entorpecente,20
Período: 01/01/2015 à 31/12/2015,14,Homicídio Doloso,2
Período: 01/01/2015 à 31/12/2015,14,Lesão Corporal Seguida de Morte,1
Período: 01/01/2015 à 31/12/2015,14,Latrocínio,2
Período: 01/01/2015 à 31/12/2015,14,Tentativa de Homicídio,4
Período: 01/01/2015 à 31/12/2015,14,Estupro,9
Período: 01/01/2015 à 31/12/2015,14,Roubo a Ônibus,28
Período: 01/01/2015 à 31/12/2015,14,Roubo de Veículo,82
Período: 01/01/2015 à 31/12/2015,14,Furto de Veículo,14
Período: 01/01/2015 à 31/12/2015,14,Uso/Porte Entorpecente,47
Período: 01/01/2015 à 31/12/2015,15,Homicídio Doloso,10
Período: 01/01/2015 à 31/12/2015,15,Lesão Corporal Seguida de Morte,2
Período: 01/01/2015 à 31/12/2015,15,Latrocínio,2
Período: 01/01/2015 à 31/12/2015,15,Tentativa de Homicídio,15
Período: 01/01/2015 à 31/12/2015,15,Estupro,9
Período: 01/01/2015 à 31/12/2015,15,Roubo a Ônibus,69
Período: 01/01/2015 à 31/12/2015,15,Roubo de Veículo,17
Período: 01/01/2015 à 31/12/2015,15,Furto de Veículo,14
Período: 01/01/2015 à 31/12/2015,15,Uso/Porte Entorpecente,57
Período: 01/01/2015 à 31/12/2015,16,Homicídio Doloso,2
Período: 01/01/2015 à 31/12/2015,16,Lesão Corporal Seguida de Morte,0
Período: 01/01/2015 à 31/12/2015,16,Latrocínio,1
Período: 01/01/2015 à 31/12/2015,16,Tentativa de Homicídio,5
Período: 01/01/2015 à 31/12/2015,16,Estupro,10
Período: 01/01/2015 à 31/12/2015,16,Roubo a Ônibus,84
Período: 01/01/2015 à 31/12/2015,16,Roubo de Veículo,380
Período: 01/01/2015 à 31/12/2015,16,Furto de Veículo,38
Período: 01/01/2015 à 31/12/2015,16,Uso/Porte Entorpecente,52
FEVEREIRO/2019,1,Homicídio Doloso,1
FEVEREIRO/2019,1,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,1,Latrocínio,0
FEVEREIRO/2019,1,Tentativa de Homicídio,0
FEVEREIRO/2019,1,Estupro,1
FEVEREIRO/2019,1,Roubo a Ônibus,5
FEVEREIRO/2019,1,Roubo de Veículo,9
FEVEREIRO/2019,1,Furto de Veículo,7
FEVEREIRO/2019,1,Uso/Porte Entorpecente,19
FEVEREIRO/2019,2,Homicídio Doloso,4
FEVEREIRO/2019,2,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,2,Latrocínio,0
FEVEREIRO/2019,2,Tentativa de Homicídio,0
FEVEREIRO/2019,2,Estupro,3
FEVEREIRO/2019,2,Roubo a Ônibus,8
FEVEREIRO/2019,2,Roubo de Veículo,25
FEVEREIRO/2019,2,Furto de Veículo,14
FEVEREIRO/2019,2,Uso/Porte Entorpecente,4
FEVEREIRO/2019,3,Homicídio Doloso,12
FEVEREIRO/2019,3,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,3,Latrocínio,0
FEVEREIRO/2019,3,Tentativa de Homicídio,5
FEVEREIRO/2019,3,Estupro,1
FEVEREIRO/2019,3,Roubo a Ônibus,12
FEVEREIRO/2019,3,Roubo de Veículo,25
FEVEREIRO/2019,3,Furto de Veículo,6
FEVEREIRO/2019,3,Uso/Porte Entorpecente,4
FEVEREIRO/2019,4,Homicídio Doloso,9
FEVEREIRO/2019,4,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,4,Latrocínio,0
FEVEREIRO/2019,4,Tentativa de Homicídio,6
FEVEREIRO/2019,4,Estupro,1
FEVEREIRO/2019,4,Roubo a Ônibus,15
FEVEREIRO/2019,4,Roubo de Veículo,37
FEVEREIRO/2019,4,Furto de Veículo,8
FEVEREIRO/2019,4,Uso/Porte Entorpecente,2
FEVEREIRO/2019,5,Homicídio Doloso,17
FEVEREIRO/2019,5,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,5,Latrocínio,0
FEVEREIRO/2019,5,Tentativa de Homicídio,6
FEVEREIRO/2019,5,Estupro,6
FEVEREIRO/2019,5,Roubo a Ônibus,11
FEVEREIRO/2019,5,Roubo de Veículo,33
FEVEREIRO/2019,5,Furto de Veículo,7
FEVEREIRO/2019,5,Uso/Porte Entorpecente,10
FEVEREIRO/2019,6,Homicídio Doloso,2
FEVEREIRO/2019,6,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,6,Latrocínio,0
FEVEREIRO/2019,6,Tentativa de Homicídio,1
FEVEREIRO/2019,6,Estupro,0
FEVEREIRO/2019,6,Roubo a Ônibus,6
FEVEREIRO/2019,6,Roubo de Veículo,23
FEVEREIRO/2019,6,Furto de Veículo,7
FEVEREIRO/2019,6,Uso/Porte Entorpecente,12
FEVEREIRO/2019,7,Homicídio Doloso,2
FEVEREIRO/2019,7,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,7,Latrocínio,0
FEVEREIRO/2019,7,Tentativa de Homicídio,3
FEVEREIRO/2019,7,Estupro,0
FEVEREIRO/2019,7,Roubo a Ônibus,10
FEVEREIRO/2019,7,Roubo de Veículo,9
FEVEREIRO/2019,7,Furto de Veículo,3
FEVEREIRO/2019,7,Uso/Porte Entorpecente,13
FEVEREIRO/2019,8,Homicídio Doloso,3
FEVEREIRO/2019,8,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,8,Latrocínio,0
FEVEREIRO/2019,8,Tentativa de Homicídio,1
FEVEREIRO/2019,8,Estupro,0
FEVEREIRO/2019,8,Roubo a Ônibus,1
FEVEREIRO/2019,8,Roubo de Veículo,7
FEVEREIRO/2019,8,Furto de Veículo,1
FEVEREIRO/2019,8,Uso/Porte Entorpecente,9
FEVEREIRO/2019,9,Homicídio Doloso,3
FEVEREIRO/2019,9,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,9,Latrocínio,1
FEVEREIRO/2019,9,Tentativa de Homicídio,1
FEVEREIRO/2019,9,Estupro,1
FEVEREIRO/2019,9,Roubo a Ônibus,1
FEVEREIRO/2019,9,Roubo de Veículo,35
FEVEREIRO/2019,9,Furto de Veículo,1
FEVEREIRO/2019,9,Uso/Porte Entorpecente,2
FEVEREIRO/2019,10,Homicídio Doloso,5
FEVEREIRO/2019,10,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,10,Latrocínio,0
FEVEREIRO/2019,10,Tentativa de Homicídio,0
FEVEREIRO/2019,10,Estupro,1
FEVEREIRO/2019,10,Roubo a Ônibus,4
FEVEREIRO/2019,10,Roubo de Veículo,31
FEVEREIRO/2019,10,Furto de Veículo,13
FEVEREIRO/2019,10,Uso/Porte Entorpecente,2
FEVEREIRO/2019,11,Homicídio Doloso,6
FEVEREIRO/2019,11,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,11,Latrocínio,1
FEVEREIRO/2019,11,Tentativa de Homicídio,0
FEVEREIRO/2019,11,Estupro,4
FEVEREIRO/2019,11,Roubo a Ônibus,25
FEVEREIRO/2019,11,Roubo de Veículo,52
FEVEREIRO/2019,11,Furto de Veículo,16
FEVEREIRO/2019,11,Uso/Porte Entorpecente,8
FEVEREIRO/2019,12,Homicídio Doloso,5
FEVEREIRO/2019,12,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,12,Latrocínio,2
FEVEREIRO/2019,12,Tentativa de Homicídio,0
FEVEREIRO/2019,12,Estupro,9
FEVEREIRO/2019,12,Roubo a Ônibus,11
FEVEREIRO/2019,12,Roubo de Veículo,51
FEVEREIRO/2019,12,Furto de Veículo,11
FEVEREIRO/2019,12,Uso/Porte Entorpecente,11
FEVEREIRO/2019,13,Homicídio Doloso,1
FEVEREIRO/2019,13,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,13,Latrocínio,0
FEVEREIRO/2019,13,Tentativa de Homicídio,1
FEVEREIRO/2019,13,Estupro,2
FEVEREIRO/2019,13,Roubo a Ônibus,9
FEVEREIRO/2019,13,Roubo de Veículo,27
FEVEREIRO/2019,13,Furto de Veículo,6
FEVEREIRO/2019,13,Uso/Porte Entorpecente,2
FEVEREIRO/2019,14,Homicídio Doloso,0
FEVEREIRO/2019,14,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,14,Latrocínio,0
FEVEREIRO/2019,14,Tentativa de Homicídio,0
FEVEREIRO/2019,14,Estupro,1
FEVEREIRO/2019,14,Roubo a Ônibus,2
FEVEREIRO/2019,14,Roubo de Veículo,2
FEVEREIRO/2019,14,Furto de Veículo,3
FEVEREIRO/2019,14,Uso/Porte Entorpecente,7
FEVEREIRO/2019,15,Homicídio Doloso,1
FEVEREIRO/2019,15,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,15,Latrocínio,0
FEVEREIRO/2019,15,Tentativa de Homicídio,1
FEVEREIRO/2019,15,Estupro,0
FEVEREIRO/2019,15,Roubo a Ônibus,1
FEVEREIRO/2019,15,Roubo de Veículo,2
FEVEREIRO/2019,15,Furto de Veículo,0
FEVEREIRO/2019,15,Uso/Porte Entorpecente,7
FEVEREIRO/2019,16,Homicídio Doloso,0
FEVEREIRO/2019,16,Lesão Corporal Seguida de Morte,0
FEVEREIRO/2019,16,Latrocínio,0
FEVEREIRO/2019,16,Tentativa de Homicídio,0
FEVEREIRO/2019,16,Estupro,1
FEVEREIRO/2019,16,Roubo a Ônibus,8
FEVEREIRO/2019,16,Roubo de Veículo,11
FEVEREIRO/2019,16,Furto de Veículo,1
FEVEREIRO/2019,16,Uso/Porte Entorpecente,8
MAIO/2017,1,Homicídio Doloso,5
MAIO/2017,1,Lesão Corporal Seguida de Morte,0
MAIO/2017,1,Latrocínio,1
MAIO/2017,1,Tentativa de Homicídio,0
MAIO/2017,1,Estupro,1
MAIO/2017,1,Roubo a Ônibus,18
MAIO/2017,1,Roubo de Veículo,24
MAIO/2017,1,Furto de Veículo,13
MAIO/2017,1,Uso/Porte Entorpecente,16
MAIO/2017,2,Homicídio Doloso,7
MAIO/2017,2,Lesão Corporal Seguida de Morte,0
MAIO/2017,2,Latrocínio,0
MAIO/2017,2,Tentativa de Homicídio,4
MAIO/2017,2,Estupro,3
MAIO/2017,2,Roubo a Ônibus,7
MAIO/2017,2,Roubo de Veículo,36
MAIO/2017,2,Furto de Veículo,14
MAIO/2017,2,Uso/Porte Entorpecente,1
MAIO/2017,3,Homicídio Doloso,7
MAIO/2017,3,Lesão Corporal Seguida de Morte,0
MAIO/2017,3,Latrocínio,0
MAIO/2017,3,Tentativa de Homicídio,1
MAIO/2017,3,Estupro,2
MAIO/2017,3,Roubo a Ônibus,42
MAIO/2017,3,Roubo de Veículo,26
MAIO/2017,3,Furto de Veículo,8
MAIO/2017,3,Uso/Porte Entorpecente,7
MAIO/2017,4,Homicídio Doloso,8
MAIO/2017,4,Lesão Corporal Seguida de Morte,0
MAIO/2017,4,Latrocínio,1
MAIO/2017,4,Tentativa de Homicídio,3
MAIO/2017,4,Estupro,3
MAIO/2017,4,Roubo a Ônibus,34
MAIO/2017,4,Roubo de Veículo,29
MAIO/2017,4,Furto de Veículo,6
MAIO/2017,4,Uso/Porte Entorpecente,2
MAIO/2017,5,Homicídio Doloso,30
MAIO/2017,5,Lesão Corporal Seguida de Morte,0
MAIO/2017,5,Latrocínio,0
MAIO/2017,5,Tentativa de Homicídio,3
MAIO/2017,5,Estupro,10
MAIO/2017,5,Roubo a Ônibus,41
MAIO/2017,5,Roubo de Veículo,35
MAIO/2017,5,Furto de Veículo,6
MAIO/2017,5,Uso/Porte Entorpecente,20
MAIO/2017,6,Homicídio Doloso,11
MAIO/2017,6,Lesão Corporal Seguida de Morte,0
MAIO/2017,6,Latrocínio,0
MAIO/2017,6,Tentativa de Homicídio,8
MAIO/2017,6,Estupro,2
MAIO/2017,6,Roubo a Ônibus,21
MAIO/2017,6,Roubo de Veículo,41
MAIO/2017,6,Furto de Veículo,11
MAIO/2017,6,Uso/Porte Entorpecente,5
MAIO/2017,7,Homicídio Doloso,1
MAIO/2017,7,Lesão Corporal Seguida de Morte,0
MAIO/2017,7,Latrocínio,1
MAIO/2017,7,Tentativa de Homicídio,1
MAIO/2017,7,Estupro,1
MAIO/2017,7,Roubo a Ônibus,19
MAIO/2017,7,Roubo de Veículo,25
MAIO/2017,7,Furto de Veículo,4
MAIO/2017,7,Uso/Porte Entorpecente,8
MAIO/2017,8,Homicídio Doloso,3
MAIO/2017,8,Lesão Corporal Seguida de Morte,0
MAIO/2017,8,Latrocínio,0
MAIO/2017,8,Tentativa de Homicídio,0
MAIO/2017,8,Estupro,0
MAIO/2017,8,Roubo a Ônibus,3
MAIO/2017,8,Roubo de Veículo,18
MAIO/2017,8,Furto de Veículo,0
MAIO/2017,8,Uso/Porte Entorpecente,7
MAIO/2017,9,Homicídio Doloso,2
MAIO/2017,9,Lesão Corporal Seguida de Morte,0
MAIO/2017,9,Latrocínio,0
MAIO/2017,9,Tentativa de Homicídio,3
MAIO/2017,9,Estupro,2
MAIO/2017,9,Roubo a Ônibus,3
MAIO/2017,9,Roubo de Veículo,44
MAIO/2017,9,Furto de Veículo,7
MAIO/2017,9,Uso/Porte Entorpecente,9
MAIO/2017,10,Homicídio Doloso,8
MAIO/2017,10,Lesão Corporal Seguida de Morte,0
MAIO/2017,10,Latrocínio,1
MAIO/2017,10,Tentativa de Homicídio,6
MAIO/2017,10,Estupro,4
MAIO/2017,10,Roubo a Ônibus,20
MAIO/2017,10,Roubo de Veículo,66
MAIO/2017,10,Furto de Veículo,20
MAIO/2017,10,Uso/Porte Entorpecente,0
MAIO/2017,11,Homicídio Doloso,13
MAIO/2017,11,Lesão Corporal Seguida de Morte,0
MAIO/2017,11,Latrocínio,2
MAIO/2017,11,Tentativa de Homicídio,7
MAIO/2017,11,Estupro,9
MAIO/2017,11,Roubo a Ônibus,35
MAIO/2017,11,Roubo de Veículo,40
MAIO/2017,11,Furto de Veículo,28
MAIO/2017,11,Uso/Porte Entorpecente,34
MAIO/2017,12,Homicídio Doloso,6
MAIO/2017,12,Lesão Corporal Seguida de Morte,0
MAIO/2017,12,Latrocínio,1
MAIO/2017,12,Tentativa de Homicídio,2
MAIO/2017,12,Estupro,8
MAIO/2017,12,Roubo a Ônibus,26
MAIO/2017,12,Roubo de Veículo,67
MAIO/2017,12,Furto de Veículo,17
MAIO/2017,12,Uso/Porte Entorpecente,15
MAIO/2017,13,Homicídio Doloso,7
MAIO/2017,13,Lesão Corporal Seguida de Morte,0
MAIO/2017,13,Latrocínio,0
MAIO/2017,13,Tentativa de Homicídio,4
MAIO/2017,13,Estupro,4
MAIO/2017,13,Roubo a Ônibus,11
MAIO/2017,13,Roubo de Veículo,34
MAIO/2017,13,Furto de Veículo,6
MAIO/2017,13,Uso/Porte Entorpecente,4
MAIO/2017,14,Homicídio Doloso,0
MAIO/2017,14,Lesão Corporal Seguida de Morte,0
MAIO/2017,14,Latrocínio,0
MAIO/2017,14,Tentativa de Homicídio,0
MAIO/2017,14,Estupro,0
MAIO/2017,14,Roubo a Ônibus,1
MAIO/2017,14,Roubo de Veículo,12
MAIO/2017,14,Furto de Veículo,1
MAIO/2017,14,Uso/Porte Entorpecente,2
MAIO/2017,15,Homicídio Doloso,2
MAIO/2017,15,Lesão Corporal Seguida de Morte,0
MAIO/2017,15,Latrocínio,0
MAIO/2017,15,Tentativa de Homicídio,2
MAIO/2017,15,Estupro,1
MAIO/2017,15,Roubo a Ônibus,2
MAIO/2017,15,Roubo de Veículo,1
MAIO/2017,15,Furto de Veículo,0
MAIO/2017,15,Uso/Porte Entorpecente,5
MAIO/2017,16,Homicídio Doloso,1
MAIO/2017,16,Lesão Corporal Seguida de Morte,0
MAIO/2017,16,Latrocínio,0
MAIO/2017,16,Tentativa de Homicídio,0
MAIO/2017,16,Estupro,2
MAIO/2017,16,Roubo a Ônibus,20
MAIO/2017,16,Roubo de Veículo,33
MAIO/2017,16,Furto de Veículo,13
MAIO/2017,16,Uso/Porte Entorpecente,10
SETEMBRO/2016,1,Homicídio Doloso,4
SETEMBRO/2016,1,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,1,Latrocínio,1
SETEMBRO/2016,1,Tentativa de Homicídio,2
SETEMBRO/2016,1,Estupro,1
SETEMBRO/2016,1,Roubo a Ônibus,8
SETEMBRO/2016,1,Roubo de Veículo,19
SETEMBRO/2016,1,Furto de Veículo,6
SETEMBRO/2016,1,Uso/Porte Entorpecente,8
SETEMBRO/2016,2,Homicídio Doloso,13
SETEMBRO/2016,2,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,2,Latrocínio,0
SETEMBRO/2016,2,Tentativa de Homicídio,8
SETEMBRO/2016,2,Estupro,1
SETEMBRO/2016,2,Roubo a Ônibus,17
SETEMBRO/2016,2,Roubo de Veículo,38
SETEMBRO/2016,2,Furto de Veículo,7
SETEMBRO/2016,2,Uso/Porte Entorpecente,9
SETEMBRO/2016,3,Homicídio Doloso,10
SETEMBRO/2016,3,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,3,Latrocínio,0
SETEMBRO/2016,3,Tentativa de Homicídio,5
SETEMBRO/2016,3,Estupro,1
SETEMBRO/2016,3,Roubo a Ônibus,13
SETEMBRO/2016,3,Roubo de Veículo,31
SETEMBRO/2016,3,Furto de Veículo,16
SETEMBRO/2016,3,Uso/Porte Entorpecente,6
SETEMBRO/2016,4,Homicídio Doloso,13
SETEMBRO/2016,4,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,4,Latrocínio,0
SETEMBRO/2016,4,Tentativa de Homicídio,9
SETEMBRO/2016,4,Estupro,5
SETEMBRO/2016,4,Roubo a Ônibus,23
SETEMBRO/2016,4,Roubo de Veículo,48
SETEMBRO/2016,4,Furto de Veículo,6
SETEMBRO/2016,4,Uso/Porte Entorpecente,4
SETEMBRO/2016,5,Homicídio Doloso,21
SETEMBRO/2016,5,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,5,Latrocínio,1
SETEMBRO/2016,5,Tentativa de Homicídio,3
SETEMBRO/2016,5,Estupro,5
SETEMBRO/2016,5,Roubo a Ônibus,45
SETEMBRO/2016,5,Roubo de Veículo,35
SETEMBRO/2016,5,Furto de Veículo,9
SETEMBRO/2016,5,Uso/Porte Entorpecente,3
SETEMBRO/2016,6,Homicídio Doloso,4
SETEMBRO/2016,6,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,6,Latrocínio,0
SETEMBRO/2016,6,Tentativa de Homicídio,1
SETEMBRO/2016,6,Estupro,2
SETEMBRO/2016,6,Roubo a Ônibus,15
SETEMBRO/2016,6,Roubo de Veículo,44
SETEMBRO/2016,6,Furto de Veículo,15
SETEMBRO/2016,6,Uso/Porte Entorpecente,4
SETEMBRO/2016,7,Homicídio Doloso,2
SETEMBRO/2016,7,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,7,Latrocínio,0
SETEMBRO/2016,7,Tentativa de Homicídio,2
SETEMBRO/2016,7,Estupro,1
SETEMBRO/2016,7,Roubo a Ônibus,27
SETEMBRO/2016,7,Roubo de Veículo,18
SETEMBRO/2016,7,Furto de Veículo,5
SETEMBRO/2016,7,Uso/Porte Entorpecente,4
SETEMBRO/2016,8,Homicídio Doloso,2
SETEMBRO/2016,8,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,8,Latrocínio,0
SETEMBRO/2016,8,Tentativa de Homicídio,1
SETEMBRO/2016,8,Estupro,0
SETEMBRO/2016,8,Roubo a Ônibus,1
SETEMBRO/2016,8,Roubo de Veículo,7
SETEMBRO/2016,8,Furto de Veículo,0
SETEMBRO/2016,8,Uso/Porte Entorpecente,5
SETEMBRO/2016,9,Homicídio Doloso,4
SETEMBRO/2016,9,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,9,Latrocínio,1
SETEMBRO/2016,9,Tentativa de Homicídio,0
SETEMBRO/2016,9,Estupro,3
SETEMBRO/2016,9,Roubo a Ônibus,2
SETEMBRO/2016,9,Roubo de Veículo,41
SETEMBRO/2016,9,Furto de Veículo,5
SETEMBRO/2016,9,Uso/Porte Entorpecente,6
SETEMBRO/2016,10,Homicídio Doloso,8
SETEMBRO/2016,10,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,10,Latrocínio,0
SETEMBRO/2016,10,Tentativa de Homicídio,0
SETEMBRO/2016,10,Estupro,2
SETEMBRO/2016,10,Roubo a Ônibus,9
SETEMBRO/2016,10,Roubo de Veículo,48
SETEMBRO/2016,10,Furto de Veículo,11
SETEMBRO/2016,10,Uso/Porte Entorpecente,0
SETEMBRO/2016,11,Homicídio Doloso,9
SETEMBRO/2016,11,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,11,Latrocínio,0
SETEMBRO/2016,11,Tentativa de Homicídio,0
SETEMBRO/2016,11,Estupro,2
SETEMBRO/2016,11,Roubo a Ônibus,19
SETEMBRO/2016,11,Roubo de Veículo,70
SETEMBRO/2016,11,Furto de Veículo,16
SETEMBRO/2016,11,Uso/Porte Entorpecente,21
SETEMBRO/2016,12,Homicídio Doloso,9
SETEMBRO/2016,12,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,12,Latrocínio,0
SETEMBRO/2016,12,Tentativa de Homicídio,4
SETEMBRO/2016,12,Estupro,7
SETEMBRO/2016,12,Roubo a Ônibus,34
SETEMBRO/2016,12,Roubo de Veículo,71
SETEMBRO/2016,12,Furto de Veículo,21
SETEMBRO/2016,12,Uso/Porte Entorpecente,13
SETEMBRO/2016,13,Homicídio Doloso,7
SETEMBRO/2016,13,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,13,Latrocínio,0
SETEMBRO/2016,13,Tentativa de Homicídio,7
SETEMBRO/2016,13,Estupro,2
SETEMBRO/2016,13,Roubo a Ônibus,4
SETEMBRO/2016,13,Roubo de Veículo,21
SETEMBRO/2016,13,Furto de Veículo,1
SETEMBRO/2016,13,Uso/Porte Entorpecente,2
SETEMBRO/2016,14,Homicídio Doloso,0
SETEMBRO/2016,14,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,14,Latrocínio,0
SETEMBRO/2016,14,Tentativa de Homicídio,0
SETEMBRO/2016,14,Estupro,0
SETEMBRO/2016,14,Roubo a Ônibus,4
SETEMBRO/2016,14,Roubo de Veículo,4
SETEMBRO/2016,14,Furto de Veículo,0
SETEMBRO/2016,14,Uso/Porte Entorpecente,8
SETEMBRO/2016,15,Homicídio Doloso,1
SETEMBRO/2016,15,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,15,Latrocínio,0
SETEMBRO/2016,15,Tentativa de Homicídio,1
SETEMBRO/2016,15,Estupro,2
SETEMBRO/2016,15,Roubo a Ônibus,6
SETEMBRO/2016,15,Roubo de Veículo,3
SETEMBRO/2016,15,Furto de Veículo,1
SETEMBRO/2016,15,Uso/Porte Entorpecente,6
SETEMBRO/2016,16,Homicídio Doloso,0
SETEMBRO/2016,16,Lesão Corporal Seguida de Morte,0
SETEMBRO/2016,16,Latrocínio,0
SETEMBRO/2016,16,Tentativa de Homicídio,0
SETEMBRO/2016,16,Estupro,0
SETEMBRO/2016,16,Roubo a Ônibus,13
SETEMBRO/2016,16,Roubo de Veículo,27
SETEMBRO/2016,16,Furto de Veículo,7
SETEMBRO/2016,16,Uso/Porte Entorpecente,5
ABRIL/2015,1,Homicídio Doloso,6
ABRIL/2015,1,Lesão Corporal Seguida de Morte,0
ABRIL/2015,1,Latrocínio,1
ABRIL/2015,1,Tentativa de Homicídio,2
ABRIL/2015,1,Estupro,2
ABRIL/2015,1,Roubo a Ônibus,12
ABRIL/2015,1,Roubo de Veículo,37
ABRIL/2015,1,Furto de Veículo,19
ABRIL/2015,1,Uso/Porte Entorpecente,3
ABRIL/2015,2,Homicídio Doloso,10
ABRIL/2015,2,Lesão Corporal Seguida de Morte,0
ABRIL/2015,2,Latrocínio,0
ABRIL/2015,2,Tentativa de Homicídio,3
ABRIL/2015,2,Estupro,2
ABRIL/2015,2,Roubo a Ônibus,7
ABRIL/2015,2,Roubo de Veículo,42
ABRIL/2015,2,Furto de Veículo,18
ABRIL/2015,2,Uso/Porte Entorpecente,8
ABRIL/2015,3,Homicídio Doloso,10
ABRIL/2015,3,Lesão Corporal Seguida de Morte,1
ABRIL/2015,3,Latrocínio,0
ABRIL/2015,3,Tentativa de Homicídio,7
ABRIL/2015,3,Estupro,5
ABRIL/2015,3,Roubo a Ônibus,22
ABRIL/2015,3,Roubo de Veículo,31
ABRIL/2015,3,Furto de Veículo,24
ABRIL/2015,3,Uso/Porte Entorpecente,1
ABRIL/2015,4,Homicídio Doloso,14
ABRIL/2015,4,Lesão Corporal Seguida de Morte,0
ABRIL/2015,4,Latrocínio,0
ABRIL/2015,4,Tentativa de Homicídio,6
ABRIL/2015,4,Estupro,6
ABRIL/2015,4,Roubo a Ônibus,33
ABRIL/2015,4,Roubo de Veículo,62
ABRIL/2015,4,Furto de Veículo,12
ABRIL/2015,4,Uso/Porte Entorpecente,5
ABRIL/2015,5,Homicídio Doloso,9
ABRIL/2015,5,Lesão Corporal Seguida de Morte,0
ABRIL/2015,5,Latrocínio,2
ABRIL/2015,5,Tentativa de Homicídio,5
ABRIL/2015,5,Estupro,7
ABRIL/2015,5,Roubo a Ônibus,38
ABRIL/2015,5,Roubo de Veículo,44
ABRIL/2015,5,Furto de Veículo,2
ABRIL/2015,5,Uso/Porte Entorpecente,2
ABRIL/2015,6,Homicídio Doloso,4
ABRIL/2015,6,Lesão Corporal Seguida de Morte,1
ABRIL/2015,6,Latrocínio,0
ABRIL/2015,6,Tentativa de Homicídio,2
ABRIL/2015,6,Estupro,2
ABRIL/2015,6,Roubo a Ônibus,14
ABRIL/2015,6,Roubo de Veículo,42
ABRIL/2015,6,Furto de Veículo,9
ABRIL/2015,6,Uso/Porte Entorpecente,8
ABRIL/2015,7,Homicídio Doloso,2
ABRIL/2015,7,Lesão Corporal Seguida de Morte,0
ABRIL/2015,7,Latrocínio,0
ABRIL/2015,7,Tentativa de Homicídio,8
ABRIL/2015,7,Estupro,2
ABRIL/2015,7,Roubo a Ônibus,7
ABRIL/2015,7,Roubo de Veículo,21
ABRIL/2015,7,Furto de Veículo,5
ABRIL/2015,7,Uso/Porte Entorpecente,2
ABRIL/2015,8,Homicídio Doloso,2
ABRIL/2015,8,Lesão Corporal Seguida de Morte,0
ABRIL/2015,8,Latrocínio,1
ABRIL/2015,8,Tentativa de Homicídio,1
ABRIL/2015,8,Estupro,2
ABRIL/2015,8,Roubo a Ônibus,2
ABRIL/2015,8,Roubo de Veículo,12
ABRIL/2015,8,Furto de Veículo,1
ABRIL/2015,8,Uso/Porte Entorpecente,0
ABRIL/2015,9,Homicídio Doloso,1
ABRIL/2015,9,Lesão Corporal Seguida de Morte,0
ABRIL/2015,9,Latrocínio,0
ABRIL/2015,9,Tentativa de Homicídio,4
ABRIL/2015,9,Estupro,1
ABRIL/2015,9,Roubo a Ônibus,6
ABRIL/2015,9,Roubo de Veículo,62
ABRIL/2015,9,Furto de Veículo,5
ABRIL/2015,9,Uso/Porte Entorpecente,4
ABRIL/2015,10,Homicídio Doloso,11
ABRIL/2015,10,Lesão Corporal Seguida de Morte,0
ABRIL/2015,10,Latrocínio,0
ABRIL/2015,10,Tentativa de Homicídio,7
ABRIL/2015,10,Estupro,1
ABRIL/2015,10,Roubo a Ônibus,23
ABRIL/2015,10,Roubo de Veículo,54
ABRIL/2015,10,Furto de Veículo,15
ABRIL/2015,10,Uso/Porte Entorpecente,1
ABRIL/2015,11,Homicídio Doloso,12
ABRIL/2015,11,Lesão Corporal Seguida de Morte,0
ABRIL/2015,11,Latrocínio,0
